Customer_Name,Customer_ID,Order_ID,Order_Date,Amount
Saphhira Shifley,SS-20140,CA-2014-164756,9/19/2014,25.92
Saphhira Shifley,SS-20140,CA-2014-164756,9/19/2014,50.96
Saphhira Shifley,SS-20140,CA-2014-164756,9/19/2014,95.68
Saphhira Shifley,SS-20140,CA-2014-164756,9/19/2014,113.94
Saphhira Shifley,SS-20140,CA-2014-164756,9/19/2014,244.55
Saphhira Shifley,SS-20140,CA-2014-164756,9/19/2014,411.98
Ricardo Sperren,RS-19420,CA-2014-164819,10/16/2014,13.05
Jennifer Ferguson,JF-15415,CA-2014-164826,12/29/2014,13.96
Jennifer Ferguson,JF-15415,CA-2014-164826,12/29/2014,14.85
Jennifer Ferguson,JF-15415,CA-2014-164826,12/29/2014,33.26
Jennifer Ferguson,JF-15415,CA-2014-164826,12/29/2014,72.45
Katherine Nockton,KN-16390,CA-2014-164959,7/12/2014,8.67
Adam Hart,AH-10075,CA-2014-165029,11/27/2014,12.84
Dennis Kane,DK-13375,CA-2014-165099,12/12/2014,1.39
Brendan Murry,BM-11575,CA-2014-165155,9/22/2014,15.51
Michael Nguyen,MN-17935,CA-2014-165204,11/14/2014,720.06
Steven Roelle,SR-20740,CA-2014-165323,6/18/2014,101.34
Steven Roelle,SR-20740,CA-2014-165323,6/18/2014,"3,404.50"
Charlotte Melton,CM-12190,CA-2014-165386,8/4/2014,183.37
Helen Wasserman,HW-14935,CA-2014-165491,3/21/2014,265.93
Saphhira Shifley,SS-20140,CA-2014-165603,10/18/2014,12.96
Saphhira Shifley,SS-20140,CA-2014-165603,10/18/2014,49.96
Christine Sundaresam,CS-12355,CA-2014-165687,11/18/2014,35.04
Barry Gonzalez,BG-11035,CA-2014-165715,12/3/2014,32.78
Paul Lucas,PL-18925,CA-2014-165757,6/23/2014,8.93
Paul Lucas,PL-18925,CA-2014-165757,6/23/2014,10.33
Paul Lucas,PL-18925,CA-2014-165757,6/23/2014,31.16
Dean Braden,DB-13210,CA-2014-165841,12/22/2014,166.44
Dean Braden,DB-13210,CA-2014-165841,12/22/2014,281.97
Hallie Redmond,HR-14770,CA-2014-165904,4/8/2014,16.26
Hallie Redmond,HR-14770,CA-2014-165904,4/8/2014,219.18
Rick Wilson,RW-19540,CA-2014-166093,8/18/2014,8.56
Rick Wilson,RW-19540,CA-2014-166093,8/18/2014,13.92
Rick Wilson,RW-19540,CA-2014-166093,8/18/2014,23.36
Rick Wilson,RW-19540,CA-2014-166093,8/18/2014,71.98
Rick Wilson,RW-19540,CA-2014-166093,8/18/2014,221.06
Rick Wilson,RW-19540,CA-2014-166093,8/18/2014,540.57
Rick Wilson,RW-19540,CA-2014-166093,8/18/2014,"2,518.29"
Luke Weiss,LW-17215,CA-2014-166128,4/12/2014,41.86
Luke Weiss,LW-17215,CA-2014-166128,4/12/2014,199.95
Magdelene Morse,MM-17260,CA-2014-166142,7/16/2014,26.55
Magdelene Morse,MM-17260,CA-2014-166142,7/16/2014,310.44
Harold Ryan,HR-14830,CA-2014-166184,3/25/2014,47.01
Harold Ryan,HR-14830,CA-2014-166184,3/25/2014,207.85
Harold Ryan,HR-14830,CA-2014-166184,3/25/2014,469.99
Joni Wasserman,JW-15955,CA-2014-166198,4/22/2014,11.54
Joni Wasserman,JW-15955,CA-2014-166198,4/22/2014,162.6
Karen Ferguson,KF-16285,CA-2014-166296,3/14/2014,314.55
Jim Epp,JE-15610,CA-2014-166317,9/23/2014,33.04
Jim Epp,JE-15610,CA-2014-166317,9/23/2014,86.97
Jim Epp,JE-15610,CA-2014-166317,9/23/2014,98.16
Jim Epp,JE-15610,CA-2014-166317,9/23/2014,219.84
Max Engle,ME-17725,CA-2014-166415,2/20/2014,11.22
Todd Sumrall,TS-21370,CA-2014-166436,11/25/2014,977.29
Vivek Grady,VG-21805,CA-2014-166499,3/20/2014,8.94
John Murray,JM-15865,CA-2014-166576,5/17/2014,221.02
Chuck Clark,CC-12430,CA-2014-166695,5/21/2014,6.98
Chuck Clark,CC-12430,CA-2014-166695,5/21/2014,343.2
Chuck Clark,CC-12430,CA-2014-166695,5/21/2014,518.27
Dennis Kane,DK-13375,CA-2014-166835,11/13/2014,221.02
Sanjit Jacobs,SJ-20125,CA-2014-166849,4/21/2014,44.4
Tony Sayre,TS-21505,CA-2014-166856,9/19/2014,10.08
Tony Sayre,TS-21505,CA-2014-166856,9/19/2014,101.34
Ken Heidel,KH-16630,CA-2014-166898,9/12/2014,19.44
Ken Heidel,KH-16630,CA-2014-166898,9/12/2014,143.95
Alan Hwang,AH-10210,CA-2014-166919,11/24/2014,195.96
Michael Granlund,MG-17890,CA-2014-166933,4/25/2014,1.81
Vivek Sundaresam,VS-21820,CA-2014-167003,5/24/2014,171.29
Dan Campbell,DC-12850,CA-2014-167017,11/24/2014,4.36
Linda Cazamias,LC-16930,CA-2014-167080,6/11/2014,8.4
Damala Kotsonis,DK-12835,CA-2014-167094,10/22/2014,5.18
Damala Kotsonis,DK-12835,CA-2014-167094,10/22/2014,28.4
Damala Kotsonis,DK-12835,CA-2014-167094,10/22/2014,478.48
Brian Moss,BM-11650,CA-2014-167101,3/25/2014,26
Brian Moss,BM-11650,CA-2014-167101,3/25/2014,221.92
Ben Peterman,BP-11185,CA-2014-167150,12/11/2014,19.94
Nora Paige,NP-18670,CA-2014-167227,11/3/2014,83.9
Erica Hernandez,EH-14005,CA-2014-167381,9/23/2014,27.72
Erica Hernandez,EH-14005,CA-2014-167381,9/23/2014,241.96
Kunst Miller,KM-16720,CA-2014-167395,12/3/2014,4.36
Kunst Miller,KM-16720,CA-2014-167395,12/3/2014,286.86
Kunst Miller,KM-16720,CA-2014-167395,12/3/2014,979.95
Keith Dawkins,KD-16495,CA-2014-167542,8/14/2014,17.54
Evan Minnotte,EM-14200,CA-2014-167549,7/26/2014,298.12
Muhammed Yedwab,MY-18295,CA-2014-167626,9/4/2014,100.8
Frank Carlisle,FC-14245,CA-2014-167640,3/7/2014,11.52
Frank Carlisle,FC-14245,CA-2014-167640,3/7/2014,23.88
Frank Carlisle,FC-14245,CA-2014-167640,3/7/2014,206.38
Frank Carlisle,FC-14245,CA-2014-167640,3/7/2014,286.93
Mike Pelletier,MP-18175,CA-2014-167661,10/6/2014,19.94
Mike Pelletier,MP-18175,CA-2014-167661,10/6/2014,61.96
Toby Carlisle,TC-21295,CA-2014-167668,5/7/2014,59.2
Matt Collins,MC-17575,CA-2014-167703,2/4/2014,5.23
Matt Collins,MC-17575,CA-2014-167703,2/4/2014,285.55
Robert Waldorf,RW-19690,CA-2014-167752,1/16/2014,34.38
Robert Waldorf,RW-19690,CA-2014-167752,1/16/2014,"1,924.16"
Art Ferguson,AF-10870,CA-2014-167871,11/19/2014,2.94
Art Ferguson,AF-10870,CA-2014-167871,11/19/2014,44.38
John Grady,JG-15805,CA-2014-167899,5/22/2014,17.97
John Grady,JG-15805,CA-2014-167899,5/22/2014,520.05
John Lee,JL-15835,CA-2014-167913,7/31/2014,26.25
John Lee,JL-15835,CA-2014-167913,7/31/2014,330.4
Jill Fjeld,JF-15565,CA-2014-167941,11/7/2014,13.27
Jill Fjeld,JF-15565,CA-2014-167941,11/7/2014,28.27
Jill Fjeld,JF-15565,CA-2014-167941,11/7/2014,31.1
Jill Fjeld,JF-15565,CA-2014-167941,11/7/2014,259.14
Jill Fjeld,JF-15565,CA-2014-167941,11/7/2014,499.58
Jeremy Lonsdale,JL-15505,CA-2014-167976,11/12/2014,25.5
Christine Phan,CP-12340,CA-2014-168102,4/25/2014,113.57
Jim Kriz,JK-15640,CA-2014-168109,7/4/2014,59.98
Jim Kriz,JK-15640,CA-2014-168109,7/4/2014,"1,687.80"
Jim Kriz,JK-15640,CA-2014-168109,7/4/2014,"2,395.20"
Julia Dunbar,JD-16060,CA-2014-168123,3/6/2014,7.9
Julia Dunbar,JD-16060,CA-2014-168123,3/6/2014,18.69
Julia Dunbar,JD-16060,CA-2014-168123,3/6/2014,127.96
Julia Dunbar,JD-16060,CA-2014-168123,3/6/2014,221.16
Shahid Hopkins,SH-20395,CA-2014-168172,8/7/2014,70.12
Roland Murray,RM-19750,CA-2014-168193,3/7/2014,26.38
Roland Murray,RM-19750,CA-2014-168193,3/7/2014,71.97
Arthur Prichep,AP-10915,CA-2014-168228,4/28/2014,12.39
Arthur Prichep,AP-10915,CA-2014-168228,4/28/2014,47.3
Arthur Prichep,AP-10915,CA-2014-168228,4/28/2014,123.92
Darrin Van Huff,DV-13045,CA-2014-168389,12/12/2014,13.58
Darrin Van Huff,DV-13045,CA-2014-168389,12/12/2014,64.78
Darrin Van Huff,DV-13045,CA-2014-168389,12/12/2014,73.57
Darrin Van Huff,DV-13045,CA-2014-168389,12/12/2014,721.88
Bruce Degenhardt,BD-11725,CA-2014-168396,8/4/2014,51.75
Bruce Degenhardt,BD-11725,CA-2014-168396,8/4/2014,123.96
Damala Kotsonis,DK-12835,CA-2014-168403,9/10/2014,11.18
Damala Kotsonis,DK-12835,CA-2014-168403,9/10/2014,31.1
Kelly Andreada,KA-16525,CA-2014-168641,11/25/2014,12.96
Kelly Andreada,KA-16525,CA-2014-168641,11/25/2014,167.96
Kelly Andreada,KA-16525,CA-2014-168641,11/25/2014,321.57
Michelle Lonsdale,ML-18040,CA-2014-168655,10/13/2014,79.87
Michelle Lonsdale,ML-18040,CA-2014-168655,10/13/2014,595
Henia Zydlo,HZ-14950,CA-2014-168739,5/30/2014,65.42
Joni Wasserman,JW-15955,CA-2014-168837,10/15/2014,9.46
Justin Deggeller,JD-16150,CA-2014-168858,11/20/2014,16.74
Justin Deggeller,JD-16150,CA-2014-168858,11/20/2014,"2,504.74"
Shahid Hopkins,SH-20395,CA-2014-168900,5/5/2014,2.31
Eric Murdock,EM-13960,CA-2014-168942,8/2/2014,186.54
Barry Gonzalez,BG-11035,CA-2014-169005,11/3/2014,5.56
Beth Fritzler,BF-11275,CA-2014-169012,7/11/2014,41.91
Maria Bertelson,MB-17305,CA-2014-169124,7/4/2014,129.39
Nora Preis,NP-18700,CA-2014-169264,8/15/2014,5.76
Nora Preis,NP-18700,CA-2014-169264,8/15/2014,16.68
Robert Waldorf,RW-19690,CA-2014-169285,3/22/2014,5.78
Robert Waldorf,RW-19690,CA-2014-169285,3/22/2014,277.4
Marc Harrigan,MH-17290,CA-2014-169327,9/3/2014,43.1
Marc Harrigan,MH-17290,CA-2014-169327,9/3/2014,147.92
Marc Harrigan,MH-17290,CA-2014-169327,9/3/2014,511.5
Sung Pak,SP-20860,CA-2014-169362,10/13/2014,39.98
Noah Childs,NC-18625,CA-2014-169404,4/10/2014,37.9
Noah Childs,NC-18625,CA-2014-169404,4/10/2014,65.58
Logan Currie,LC-17140,CA-2014-169439,9/10/2014,25.92
Logan Currie,LC-17140,CA-2014-169439,9/10/2014,66.11
Jay Fein,JF-15355,CA-2014-169474,2/5/2014,32.67
Christina Anderson,CA-12265,CA-2014-169607,10/13/2014,9.96
Dean percer,Dp-13240,CA-2014-169691,6/16/2014,17.94
Dean percer,Dp-13240,CA-2014-169691,6/16/2014,44.4
Dean percer,Dp-13240,CA-2014-169691,6/16/2014,84.55
Raymond Buch,RB-19360,CA-2014-169810,7/26/2014,20.23
Emily Burns,EB-13870,CA-2014-169817,9/22/2014,1.91
Mike Pelletier,MP-18175,CA-2014-169859,12/15/2014,26.25
Mike Pelletier,MP-18175,CA-2014-169859,12/15/2014,43.7
Mike Pelletier,MP-18175,CA-2014-169859,12/15/2014,64.96
Clay Cheatham,CC-12550,CA-2014-169901,6/16/2014,47.98
Luke Schmidt,LS-17200,CA-2014-169929,9/26/2014,39.9
Hunter Glantz,HG-15025,CA-2014-169978,12/25/2014,14.38
Hunter Glantz,HG-15025,CA-2014-169978,12/25/2014,271.76
Jim Sink,JS-15685,CA-2014-169999,6/20/2014,11.57
Jim Sink,JS-15685,CA-2014-169999,6/20/2014,129.3
Scott Williamson,SW-20275,US-2011-100279,3/10/2011,22.38
Jennifer Braxton,JB-15400,US-2011-100853,9/14/2011,20.16
Jennifer Braxton,JB-15400,US-2011-100853,9/14/2011,52.45
Patrick Gardner,PG-18820,US-2011-102071,5/9/2011,67.8
Patrick Gardner,PG-18820,US-2011-102071,5/9/2011,167.97
Ellis Ballard,EB-13840,US-2011-102631,12/13/2011,94.43
Jay Kimmel,JK-15370,US-2011-102715,4/11/2011,6.91
Jay Kimmel,JK-15370,US-2011-102715,4/11/2011,10.37
Jay Kimmel,JK-15370,US-2011-102715,4/11/2011,335.94
Jay Kimmel,JK-15370,US-2011-102715,4/11/2011,383.98
Richard Bierner,RB-19435,US-2011-103338,3/11/2011,7.98
Arthur Wiediger,AW-10930,US-2011-103905,7/14/2011,29.93
Arthur Wiediger,AW-10930,US-2011-103905,7/14/2011,38.27
Dorothy Dickinson,DD-13570,US-2011-104759,3/31/2011,8.13
Dorothy Dickinson,DD-13570,US-2011-104759,3/31/2011,79.98
Richard Bierner,RB-19435,US-2011-105137,10/10/2011,18.26
Richard Bierner,RB-19435,US-2011-105137,10/10/2011,101.99
Susan Gilcrest,SG-20890,US-2011-105151,3/30/2011,10.5
Andrew Roberts,AR-10510,US-2011-105767,5/23/2011,3.28
Andrew Roberts,AR-10510,US-2011-105767,5/23/2011,21.17
Andrew Roberts,AR-10510,US-2011-105767,5/23/2011,55.19
Nick Zandusky,NZ-18565,US-2011-106299,8/2/2011,21.2
Nick Zandusky,NZ-18565,US-2011-106299,8/2/2011,26.7
Nick Zandusky,NZ-18565,US-2011-106299,8/2/2011,838.38
Jeremy Farry,JF-15490,US-2011-106334,12/27/2011,12.84
Jeremy Farry,JF-15490,US-2011-106334,12/27/2011,230.28
Sean Braxton,SB-20290,US-2011-106992,9/19/2011,"2,519.96"
Sean Braxton,SB-20290,US-2011-106992,9/19/2011,"3,059.98"
Thomas Seio,TS-21205,US-2011-107405,3/21/2011,16.27
John Huston,JH-15820,US-2011-107699,5/19/2011,57.42
Sanjit Engle,SE-20110,US-2011-107993,11/25/2011,51.02
Keith Herrera,KH-16510,US-2011-109036,12/20/2011,31.05
Lynn Smith,LS-17245,US-2011-109456,10/16/2011,14.35
Lynn Smith,LS-17245,US-2011-109456,10/16/2011,179.97
Sanjit Chand,SC-20095,US-2011-110674,2/13/2011,129.57
Christina Anderson,CA-12265,US-2011-111171,12/26/2011,8.69
Philip Brown,PB-19150,US-2011-111353,11/29/2011,25.06
Theresa Swint,TS-21160,US-2011-112564,4/23/2011,2.5
Corey Roper,CR-12625,US-2011-112795,8/23/2011,19.44
Ryan Crowe,RC-19960,US-2011-112872,12/6/2011,53.42
Ryan Crowe,RC-19960,US-2011-112872,12/6/2011,275.49
Michelle Tran,MT-18070,US-2011-112914,9/25/2011,2.72
Michelle Tran,MT-18070,US-2011-112914,9/25/2011,3.26
Michelle Tran,MT-18070,US-2011-112914,9/25/2011,33.79
Michelle Tran,MT-18070,US-2011-112914,9/25/2011,300.53
Corey-Lock,Co-12640,US-2011-112949,6/20/2011,3.52
Corey-Lock,Co-12640,US-2011-112949,6/20/2011,471.9
Sally Hughsby,SH-19975,US-2011-112991,12/10/2011,25.92
Sally Hughsby,SH-19975,US-2011-112991,12/10/2011,338.35
Nat Carroll,NC-18340,US-2011-113124,3/30/2011,129.3
Randy Ferguson,RF-19345,US-2011-114188,5/20/2011,33.28
Randy Ferguson,RF-19345,US-2011-114188,5/20/2011,38.52
Randy Ferguson,RF-19345,US-2011-114188,5/20/2011,139.86
Barry Gonzalez,BG-11035,US-2011-114377,11/5/2011,149.9
Alex Russell,AR-10345,US-2011-115189,12/30/2011,251.96
Alex Russell,AR-10345,US-2011-115189,12/30/2011,523.76
Daniel Lacy,DL-12925,US-2011-115196,9/9/2011,"1,299.99"
Paul Prost,PP-18955,US-2011-115413,8/26/2011,8.64
Paul Prost,PP-18955,US-2011-115413,8/26/2011,149.97
Lisa Hazard,LH-17020,US-2011-115987,9/8/2011,51.18
Laurel Elliston,LE-16810,US-2011-117058,5/27/2011,17.46
Naresj Patel,NP-18325,US-2011-117135,6/21/2011,36.84
Naresj Patel,NP-18325,US-2011-117135,6/21/2011,104.01
Naresj Patel,NP-18325,US-2011-117135,6/21/2011,284.82
Ed Jacobs,EJ-13720,US-2011-117163,1/28/2011,36.44
Ed Jacobs,EJ-13720,US-2011-117163,1/28/2011,57.23
Ed Jacobs,EJ-13720,US-2011-117163,1/28/2011,333
Kean Takahito,KT-16465,US-2011-117170,9/17/2011,4.62
Kean Takahito,KT-16465,US-2011-117170,9/17/2011,47.98
Mike Pelletier,MP-18175,US-2011-117380,3/28/2011,330.59
Michael Dominguez,MD-17860,US-2011-117744,12/2/2011,16.46
Michael Dominguez,MD-17860,US-2011-117744,12/2/2011,39.96
Michael Dominguez,MD-17860,US-2011-117744,12/2/2011,58.36
Ricardo Sperren,RS-19420,US-2011-117968,8/5/2011,4.56
Ricardo Sperren,RS-19420,US-2011-117968,8/5/2011,79.47
Ricardo Sperren,RS-19420,US-2011-117968,8/5/2011,"1,133.35"
Shirley Daniels,SD-20485,US-2011-118486,4/6/2011,10.3
Shirley Daniels,SD-20485,US-2011-118486,4/6/2011,116.78
Shirley Daniels,SD-20485,US-2011-118486,4/6/2011,154.76
Ruben Ausman,RA-19885,US-2011-118997,4/8/2011,"1,215.92"
Tom Ashbrook,TA-21385,US-2011-119081,9/12/2011,40.56
Tom Ashbrook,TA-21385,US-2011-119081,9/12/2011,57.4
Tom Ashbrook,TA-21385,US-2011-119081,9/12/2011,331.96
Tom Ashbrook,TA-21385,US-2011-119081,9/12/2011,357.93
Arthur Gainer,AG-10900,US-2011-119137,7/23/2011,8.16
Arthur Gainer,AG-10900,US-2011-119137,7/23/2011,9.24
Arthur Gainer,AG-10900,US-2011-119137,7/23/2011,479.04
Arthur Gainer,AG-10900,US-2011-119137,7/23/2011,"1,023.94"
Matthew Clasen,MC-17635,US-2011-120145,11/28/2011,64.02
Nancy Lomonaco,NL-18310,US-2011-120313,10/31/2011,73.58
Paul Stevenson,PS-18970,US-2011-120740,4/15/2011,106.96
Paul Stevenson,PS-18970,US-2011-120740,4/15/2011,187.76
Cari Schnelling,CS-11860,US-2011-121566,6/30/2011,2.69
Cari Schnelling,CS-11860,US-2011-121566,6/30/2011,6.6
Sanjit Engle,SE-20110,US-2011-121734,4/11/2011,9.58
Anna Chung,AC-10660,US-2011-122021,10/15/2011,7.97
Anna Chung,AC-10660,US-2011-122021,10/15/2011,183.37
Craig Yedwab,CY-12745,US-2011-122959,12/12/2011,210.39
Georgia Rosenberg,GR-14560,US-2011-123183,11/19/2011,9.96
Georgia Rosenberg,GR-14560,US-2011-123183,11/19/2011,22.5
Georgia Rosenberg,GR-14560,US-2011-123183,11/19/2011,213.08
Georgia Rosenberg,GR-14560,US-2011-123183,11/19/2011,"1,025.88"
Sung Shariari,SS-20875,US-2011-123519,12/14/2011,2.62
Sung Shariari,SS-20875,US-2011-123519,12/14/2011,136.53
Sung Shariari,SS-20875,US-2011-123519,12/14/2011,263.96
Stephanie Phelps,SP-20650,US-2011-124625,11/3/2011,89.97
Christine Kargatis,CK-12325,US-2011-125521,3/14/2011,"1,139.92"
Emily Burns,EB-13870,US-2011-126340,11/8/2011,333.58
Jill Fjeld,JF-15565,US-2011-126571,10/11/2011,201.43
Jill Fjeld,JF-15565,US-2011-126571,10/11/2011,281.9
Scott Cohen,SC-20260,US-2011-127635,9/14/2011,6.05
Scott Cohen,SC-20260,US-2011-127635,9/14/2011,6.85
Scott Cohen,SC-20260,US-2011-127635,9/14/2011,8.55
Scott Cohen,SC-20260,US-2011-127635,9/14/2011,9.96
Jill Stevenson,JS-15595,US-2011-127978,3/3/2011,15.12
Jill Stevenson,JS-15595,US-2011-127978,3/3/2011,44.67
Jill Stevenson,JS-15595,US-2011-127978,3/3/2011,302.45
Mary Zewe,MZ-17515,US-2011-128685,4/4/2011,7.18
Vivian Mathis,VM-21835,US-2011-129609,3/22/2011,16.28
Denise Leinenbach,DL-13330,US-2011-130358,6/23/2011,3.1
Denise Leinenbach,DL-13330,US-2011-130358,6/23/2011,20.02
Janet Lee,JL-15235,US-2011-130379,5/25/2011,29.32
Janet Lee,JL-15235,US-2011-130379,5/25/2011,75.6
Sample Company A,SC-20050,US-2011-131275,3/18/2011,111
Sample Company A,SC-20050,US-2011-131275,3/18/2011,"1,279.97"
Sample Company A,SC-20050,US-2011-131275,3/18/2011,"1,856.19"
Nicole Fjeld,NF-18595,US-2011-131870,9/9/2011,30.82
Nicole Fjeld,NF-18595,US-2011-131870,9/9/2011,60.67
Nora Pelletier,NP-18685,US-2011-131982,3/7/2011,107.65
Thea Hendricks,TH-21100,US-2011-133130,9/27/2011,81.98
Thea Hendricks,TH-21100,US-2011-133130,9/27/2011,603.92
James Lanier,JL-15175,US-2011-133949,12/31/2011,475.94
Fred Chung,FC-14335,US-2011-134054,10/10/2011,255.85
Tiffany House,TH-21235,US-2011-134187,11/4/2011,2.94
Philip Fox,PF-19165,US-2011-134614,9/20/2011,617.7
Bill Stewart,BS-11380,US-2011-134712,11/29/2011,12.62
Brian Moss,BM-11650,US-2011-134733,9/23/2011,83.98
Brian Moss,BM-11650,US-2011-134733,9/23/2011,436
Bart Pistole,BP-11095,US-2011-134971,6/7/2011,12.46
Greg Tran,GT-14710,US-2011-135881,5/23/2011,5.04
Greg Tran,GT-14710,US-2011-135881,5/23/2011,17.96
Greg Tran,GT-14710,US-2011-135881,5/23/2011,208.16
Jack Garza,JG-15115,US-2011-135972,9/21/2011,246.38
Jack Garza,JG-15115,US-2011-135972,9/21/2011,"1,799.97"
Daniel Lacy,DL-12925,US-2011-137155,11/1/2011,31.68
Daniel Lacy,DL-12925,US-2011-137155,11/1/2011,167.94
Daniel Lacy,DL-12925,US-2011-137155,11/1/2011,533.94
Jennifer Halladay,JH-15430,US-2011-137680,2/25/2011,22.78
Christina VanderZanden,CV-12295,US-2011-137869,3/28/2011,6.12
Christina VanderZanden,CV-12295,US-2011-137869,3/28/2011,"1,184.72"
Ben Ferrer,BF-11170,US-2011-138247,12/24/2011,20.34
Ben Ferrer,BF-11170,US-2011-138247,12/24/2011,23.99
Ben Ferrer,BF-11170,US-2011-138247,12/24/2011,62.85
Ben Ferrer,BF-11170,US-2011-138247,12/24/2011,173.66
Ben Ferrer,BF-11170,US-2011-138247,12/24/2011,361.96
Ben Ferrer,BF-11170,US-2011-138247,12/24/2011,818.38
John Lee,JL-15835,US-2011-138758,7/7/2011,69.01
John Lee,JL-15835,US-2011-138758,7/7/2011,172.19
Katherine Ducich,KD-16345,US-2011-138828,9/2/2011,14.94
Katherine Ducich,KD-16345,US-2011-138828,9/2/2011,57.75
Dianna Arnett,DA-13450,US-2011-138835,9/10/2011,9.64
Alan Barnes,AB-10165,US-2011-139500,11/16/2011,37.3
Troy Blackwell,TB-21595,US-2011-139640,11/7/2011,25.92
Troy Blackwell,TB-21595,US-2011-139640,11/7/2011,120.77
Kean Thornton,KT-16480,US-2011-140116,3/10/2011,83.17
Kean Thornton,KT-16480,US-2011-140116,3/10/2011,636.41
Berenike Kampe,BK-11260,US-2011-140452,12/6/2011,4.6
Berenike Kampe,BK-11260,US-2011-140452,12/6/2011,10.78
Berenike Kampe,BK-11260,US-2011-140452,12/6/2011,14.02
Berenike Kampe,BK-11260,US-2011-140452,12/6/2011,35.04
Berenike Kampe,BK-11260,US-2011-140452,12/6/2011,35.17
Berenike Kampe,BK-11260,US-2011-140452,12/6/2011,214.95
Brosina Hoffman,BH-11710,US-2011-140914,11/11/2011,10.98
Brosina Hoffman,BH-11710,US-2011-140914,11/11/2011,797.94
Kelly Lampkin,KL-16555,US-2011-141215,6/15/2011,8.57
Kelly Lampkin,KL-16555,US-2011-141215,6/15/2011,99.92
Kelly Lampkin,KL-16555,US-2011-141215,6/15/2011,797.94
Carlos Soltero,CS-11950,US-2011-141257,6/8/2011,585.55
Gary Mitchum,GM-14455,US-2011-143231,12/31/2011,63.2
Gary Mitchum,GM-14455,US-2011-143231,12/31/2011,113.97
Kristina Nunn,KN-16705,US-2011-143287,11/11/2011,7.3
Kristina Nunn,KN-16705,US-2011-143287,11/11/2011,223.92
Bill Shonely,BS-11365,US-2011-143581,8/19/2011,344.91
Hallie Redmond,HR-14770,US-2011-143707,3/1/2011,5.94
Damala Kotsonis,DK-12835,US-2011-143721,11/23/2011,155.37
Richard Bierner,RB-19435,US-2011-144078,11/25/2011,7.44
Richard Bierner,RB-19435,US-2011-144078,11/25/2011,539.92
Richard Bierner,RB-19435,US-2011-144078,11/25/2011,725.34
Jim Epp,JE-15610,US-2011-146353,10/14/2011,22.92
Jim Epp,JE-15610,US-2011-146353,10/14/2011,269.9
Joel Eaton,JE-15745,US-2011-147606,11/26/2011,19.3
Hunter Lopez,HL-15040,US-2011-147627,1/21/2011,6.63
Hunter Lopez,HL-15040,US-2011-147627,1/21/2011,22.96
Hunter Lopez,HL-15040,US-2011-147627,1/21/2011,23.34
Hunter Lopez,HL-15040,US-2011-147627,1/21/2011,38.6
Hunter Lopez,HL-15040,US-2011-147627,1/21/2011,699.93
Hunter Lopez,HL-15040,US-2011-147627,1/21/2011,"1,067.94"
Lindsay Shagiari,LS-16975,US-2011-147648,11/26/2011,81.98
Steven Roelle,SR-20740,US-2011-147704,11/16/2011,29.12
Steven Roelle,SR-20740,US-2011-147704,11/16/2011,31.68
Steven Roelle,SR-20740,US-2011-147704,11/16/2011,78.35
Steven Roelle,SR-20740,US-2011-147704,11/16/2011,169.45
Muhammed MacIntyre,MM-18280,US-2011-147774,1/21/2011,67.19
Bill Shonely,BS-11365,US-2011-148194,5/4/2011,12.18
Bill Shonely,BS-11365,US-2011-148194,5/4/2011,57.68
Christine Phan,CP-12340,US-2011-148838,3/17/2011,34.86
Christine Phan,CP-12340,US-2011-148838,3/17/2011,155.04
Christine Phan,CP-12340,US-2011-148838,3/17/2011,613.91
Christine Phan,CP-12340,US-2011-148838,3/17/2011,"1,071.58"
Christine Phan,CP-12340,US-2011-148838,3/17/2011,"1,579.75"
Ruben Dartt,RD-19900,US-2011-149034,11/19/2011,47.5
Laurel Beltran,LB-16795,US-2011-150119,4/23/2011,7.49
Laurel Beltran,LB-16795,US-2011-150119,4/23/2011,22.34
Laurel Beltran,LB-16795,US-2011-150119,4/23/2011,281.37
Laurel Beltran,LB-16795,US-2011-150119,4/23/2011,281.37
Aaron Smayling,AS-10045,US-2011-150126,7/27/2011,65.78
Christine Abelman,CA-12310,US-2011-150434,7/19/2011,3.81
Christine Abelman,CA-12310,US-2011-150434,7/19/2011,70.56
Christine Abelman,CA-12310,US-2011-150434,7/19/2011,359.98
Philip Brown,PB-19150,US-2011-150532,7/14/2011,55.92
Mike Kennedy,MK-18160,US-2011-150574,12/19/2011,4.81
Mike Kennedy,MK-18160,US-2011-150574,12/19/2011,247.8
Pete Takahito,PT-19090,US-2011-150924,9/12/2011,5.18
Bradley Drucker,BD-11500,US-2011-151015,10/14/2011,19.14
Bradley Drucker,BD-11500,US-2011-151015,10/14/2011,322.19
Kean Takahito,KT-16465,US-2011-151925,9/26/2011,145.57
Alan Dominguez,AD-10180,US-2011-152030,12/26/2011,600.56
Henry Goldwyn,HG-14965,US-2011-152723,9/26/2011,0.88
Steve Nguyen,SN-20710,US-2011-154879,5/6/2011,5.78
Steve Nguyen,SN-20710,US-2011-154879,5/6/2011,107.94
Shirley Daniels,SD-20485,US-2011-155502,1/27/2011,12.42
Shirley Daniels,SD-20485,US-2011-155502,1/27/2011,62.82
Shirley Daniels,SD-20485,US-2011-155502,1/27/2011,155.35
Shirley Daniels,SD-20485,US-2011-155502,1/27/2011,187.98
Shirley Daniels,SD-20485,US-2011-155502,1/27/2011,489.92
Gary McGarr,GM-14440,US-2011-155544,3/21/2011,32.95
